Node	Time	ActivationUpPrice
8	10	74.0
8	11	74.0
8	12	74.0
8	13	66.397
8	14	71.0
8	15	73.0
8	16	78.0
8	17	84.0
8	18	91.0
8	19	91.0
8	20	91.0
8	21	85.0
8	22	69.2
8	23	75.0
8	24	73.78
9	1	19.51
9	2	4.12
9	3	2.67
9	4	2.92
9	5	5.72
9	6	20.84
9	7	32.0
9	8	32.0
9	9	30.0
9	10	30.0
9	11	28.0
9	12	23.0
9	13	23.0
9	14	23.0
9	15	9.42
9	16	27.5
9	17	29.49
9	18	33.63
9	19	36.7
9	20	37.81
9	21	38.11
9	22	37.99
9	23	37.68
9	24	37.72
10	1	26.0
10	2	26.0
10	3	25.39
10	4	25.62
10	5	25.29
10	6	25.59
10	7	27.83
10	8	27.82
10	9	28.66
10	10	28.49
10	11	29.11
10	12	28.47
10	13	30.8
10	14	32.16
10	15	29.82
10	16	26.42
10	17	27.82
10	18	27.82
10	19	26.68
10	20	25.97
10	21	25.58
10	22	28.0
10	23	27.61
10	24	26.46
11	1	36.93
11	2	36.71
11	3	36.55
11	4	34.36
11	5	19.95
11	6	30.0
11	7	30.0
11	8	28.0
11	9	22.0
11	10	8.0
11	11	8.0
11	12	7.0
11	13	-0.12
11	14	-2.18
11	15	-2.71
11	16	-0.6
11	17	28.0
11	18	28.0
11	19	30.0
11	20	25.0
11	21	19.0
11	22	18.3
11	23	14.44
11	24	20.0
12	1	9.17
12	2	8.91
12	3	8.83
12	4	8.79
12	5	11.24
12	6	11.24
12	7	11.75
12	8	14.99
12	9	26.0
12	10	26.0
12	11	4.82
12	12	0.23
12	13	0.23
12	14	1.6
12	15	8.34
12	16	17.83
12	17	34.92
12	18	35.92
12	19	54.23
12	20	54.76
12	21	54.22
12	22	52.22
12	23	48.19
12	24	13.5
13	1	19.67
13	2	19.66
13	3	19.23
13	4	19.47
13	5	17.2
13	6	25.22
13	7	35.52
13	8	35.0
13	9	26.75
13	10	16.8
13	11	8.93
13	12	0.73
13	13	-0.19
13	14	-0.16
13	15	0.92
13	16	10.0
13	17	17.28
13	18	20.81
13	19	24.36
13	20	25.45
13	21	24.55
13	22	22.35
13	23	27.78
13	24	19.59
14	1	38.0
14	2	39.0
14	3	38.0
14	4	38.0
14	5	29.0
14	6	22.0
14	7	22.5
14	8	18.0
14	9	-0.05
14	10	-0.03
14	11	-0.05
14	12	-0.22
14	13	-0.64
14	14	-0.95
14	15	4.42
14	16	4.42
14	17	9.47
14	18	20.51
14	19	33.02
14	20	36.33
14	21	36.09
14	22	35.83
14	23	35.47
14	24	25.7
15	1	24.0
15	2	21.24
15	3	21.08
15	4	21.15
15	5	21.04
15	6	22.3
15	7	24.06
15	8	24.79
15	9	25.15
15	10	25.13
15	11	24.34
15	12	23.73
15	13	17.94
15	14	17.22
15	15	22.25
15	16	23.51
15	17	23.99
15	18	24.48
15	19	24.79
15	20	24.0
15	21	23.32
15	22	23.62
15	23	21.67
15	24	25.0
16	1	15.0
16	2	15.0
16	3	15.0
16	4	15.0
16	5	15.0
16	6	15.0
16	7	15.0
16	8	10.87
16	9	10.88
16	10	10.63
16	11	10.0
16	12	10.0
16	13	10.07
16	14	12.53
16	15	11.0
16	16	16.0
16	17	16.0
16	18	13.5
16	19	10.69
16	20	9.02
16	21	7.44
16	22	7.44
16	23	7.16
16	24	6.94
17	1	10.0
17	2	7.0
17	3	7.0
17	4	2.5
17	5	2.5
17	6	5.0
17	7	6.5
17	8	2.43
17	9	2.17
17	10	2.08
17	11	1.19
17	12	0.04
17	13	-0.07
17	14	-0.16
17	15	2.5
17	16	10.0
17	17	9.0
17	18	9.0
17	19	9.0
17	20	3.0
17	21	2.03
17	22	1.07
17	23	1.97
17	24	1.01
18	1	68.0
18	2	63.0
18	3	52.0
18	4	50.0
18	5	52.0
18	6	63.0
18	7	63.0
18	8	67.5
18	9	67.5
18	10	70.0
18	11	70.0
18	12	68.5
18	13	63.5
18	14	62.5
18	15	63.5
18	16	62.23
18	17	66.9
18	18	69.24
18	19	64.28
18	20	60.79
18	21	50.98
18	22	45.43
18	23	42.35
18	24	30.92
19	1	32.63
19	2	22.83
19	3	17.53
19	4	18.24
19	5	17.35
19	6	31.83
19	7	33.71
19	8	32.92
19	9	33.88
19	10	34.21
19	11	33.78
19	12	32.76
19	13	55.0
19	14	55.0
19	15	50.0
19	16	50.0
19	17	34.41
19	18	35.11
19	19	34.48
19	20	68.46
19	21	66.6
19	22	67.0
19	23	67.0
19	24	36.66
20	1	-0.1
20	2	-0.14
20	3	-0.08
20	4	-0.04
20	5	3.34
20	6	25.96
20	7	27.47
20	8	30.89
20	9	31.27
20	10	29.74
20	11	28.82
20	12	29.9
20	13	30.89
20	14	33.97
20	15	35.62
20	16	35.7
20	17	36.32
20	18	36.4
20	19	35.78
20	20	36.0
20	21	35.6
20	22	34.55
20	23	34.15
20	24	31.13
21	1	29.98
21	2	19.46
21	3	16.99
21	4	16.99
21	5	16.99
21	6	17.0
21	7	26.21
21	8	42.25
21	9	42.59
21	10	44.0
21	11	36.65
21	12	19.43
21	13	17.0
21	14	20.27
21	15	46.0
21	16	49.14
21	17	57.0
21	18	61.0
21	19	62.0
21	20	63.0
21	21	63.0
21	22	58.05
21	23	57.78
21	24	57.39
22	1	22.91
22	2	21.19
22	3	15.2
22	4	16.66
22	5	17.82
22	6	16.73
22	7	19.72
22	8	25.55
22	9	21.42
22	10	26.0
22	11	28.97
22	12	29.76
22	13	29.63
22	14	28.41
22	15	26.25
22	16	27.44
22	17	29.09
22	18	28.95
22	19	29.77
22	20	26.01
22	21	26.89
22	22	23.71
22	23	23.45
22	24	22.6
23	1	65.0
23	2	74.0
23	3	62.03
23	4	62.34
23	5	62.33
23	6	62.35
23	7	63.35
23	8	62.64
23	9	76.0
23	10	64.74
23	11	65.72
23	12	67.47
23	13	67.27
23	14	66.18
23	15	78.5
23	16	77.0
23	17	68.92
23	18	86.2
23	19	84.91
23	20	77.0
23	21	65.28
23	22	64.18
23	23	63.38
23	24	61.93
24	1	38.68
24	2	33.44
24	3	37.55
24	4	38.66
24	5	44.11
24	6	48.08
24	7	50.98
24	8	56.96
24	9	79.29
24	10	71.63
24	11	67.21
24	12	65.3
24	13	57.85
24	14	55.8
24	15	54.77
24	16	54.03
24	17	53.56
24	18	53.28
24	19	52.41
24	20	49.42
24	21	47.62
24	22	45.4
24	23	43.99
24	24	42.16
25	1	69.89
25	2	70.0
25	3	70.0
25	4	68.0
25	5	67.31
25	6	67.28
25	7	70.65
25	8	79.94
25	9	95.35
25	10	102.87
25	11	109.0
25	12	110.0
25	13	114.06
25	14	117.92
25	15	117.97
25	16	121.82
25	17	124.84
25	18	136.44
25	19	120.01
25	20	110.96
25	21	106.61
25	22	97.51
25	23	91.36
25	24	81.56
26	1	37.97
26	2	37.92
26	3	37.62
26	4	37.5
26	5	37.73
26	6	37.93
26	7	39.11
26	8	37.81
26	9	37.97
26	10	37.14
26	11	32.5
26	12	32.5
26	13	26.22
26	14	28.76
26	15	33.71
26	16	38.03
26	17	38.82
26	18	44.96
26	19	46.99
26	20	43.95
26	21	41.32
26	22	40.63
26	23	39.98
26	24	36.58
