Node	Time	ActivationDownPrice
38	21	72.23
38	22	72.09
38	23	71.57
38	24	73.21
39	1	45.0
39	2	49.96
39	3	40.5
39	4	39.0
39	5	40.0
39	6	43.0
39	7	46.04
39	8	43.0
39	9	40.5
39	10	39.0
39	11	35.0
39	12	29.0
39	13	21.5
39	14	21.0
39	15	29.76
39	16	39.8
39	17	48.37
39	18	50.6
39	19	48.83
39	20	40.5
39	21	41.5
39	22	20.11
39	23	0.0
39	24	0.0
40	1	24.0
40	2	24.0
40	3	24.11
40	4	27.0
40	5	23.5
40	6	29.0
40	7	44.73
40	8	45.19
40	9	37.59
40	10	3.0
40	11	3.0
40	12	1.59
40	13	1.01
40	14	0.3
40	15	1.51
40	16	17.19
40	17	33.93
40	18	37.6
40	19	37.53
40	20	37.09
40	21	34.1
40	22	30.4
40	23	32.68
40	24	23.38
41	1	5.0
41	2	0.0
41	3	0.0
41	4	0.0
41	5	20.5
41	6	27.01
41	7	31.56
41	8	48.92
41	9	26.5
41	10	26.5
41	11	35.92
41	12	10.0
41	13	10.0
41	14	11.0
41	15	31.49
41	16	31.91
41	17	31.69
41	18	31.96
41	19	31.31
41	20	31.25
41	21	35.01
41	22	34.67
41	23	30.71
41	24	28.99
42	1	5.0
42	2	5.0
42	3	5.0
42	4	5.0
42	5	5.0
42	6	5.0
42	7	11.0
42	8	12.5
42	9	23.86
42	10	19.16
42	11	12.0
42	12	5.0
42	13	5.0
42	14	-1.0
42	15	-2.0
42	16	10.0
42	17	17.62
42	18	17.72
42	19	13.5
42	20	13.5
42	21	11.5
42	22	13.52
42	23	11.47
42	24	7.5
43	1	27.5
43	2	27.5
43	3	27.5
43	4	31.5
43	5	31.5
43	6	25.8
43	7	28.08
43	8	14.99
43	9	3.83
43	10	3.49
43	11	4.17
43	12	2.0
43	13	1.5
43	14	0.44
43	15	0.66
43	16	3.29
43	17	4.37
43	18	23.25
43	19	41.82
43	20	45.75
43	21	35.1
43	22	30.81
43	23	12.0
43	24	10.0
44	1	59.0
44	2	59.0
44	3	58.0
44	4	55.0
44	5	54.94
44	6	56.0
44	7	74.95
44	8	113.82
44	9	94.04
44	10	79.32
44	11	74.63
44	12	70.57
44	13	70.38
44	14	66.39
44	15	66.11
44	16	67.51
44	17	59.0
44	18	68.53
44	19	68.01
44	20	68.89
44	21	67.69
44	22	67.1
44	23	66.21
44	24	67.76
45	1	-0.03
45	2	-0.06
45	3	-0.07
45	4	-0.05
45	5	0.09
45	6	1.95
45	7	3.68
45	8	-1.0
45	9	6.6
45	10	-2.0
45	11	-3.0
45	12	-4.0
45	13	-6.0
45	14	-6.0
45	15	-4.0
45	16	3.6
45	17	-1.0
45	18	0.0
45	19	0.5
45	20	-1.0
45	21	-2.0
45	22	-3.0
45	23	-6.0
45	24	-6.0
46	1	59.0
46	2	59.0
46	3	58.0
46	4	55.0
46	5	54.94
46	6	56.0
46	7	74.95
46	8	113.82
46	9	94.04
46	10	79.32
46	11	74.63
46	12	70.57
46	13	70.38
46	14	66.39
46	15	66.11
46	16	67.51
46	17	59.0
46	18	68.53
46	19	68.01
46	20	68.89
46	21	67.69
46	22	67.1
46	23	66.21
46	24	67.76
47	1	45.52
47	2	44.06
47	3	44.06
47	4	43.75
47	5	43.59
47	6	44.22
47	7	55.26
47	8	69.55
47	9	72.87
47	10	62.91
47	11	55.3
47	12	51.56
47	13	48.29
47	14	46.94
47	15	46.35
47	16	46.49
47	17	48.8
47	18	48.74
47	19	44.18
47	20	43.62
47	21	42.71
47	22	42.39
47	23	42.27
47	24	41.25
48	1	13.22
48	2	5.46
48	3	3.34
48	4	3.25
48	5	15.0
48	6	25.5
48	7	36.86
48	8	27.0
48	9	25.5
48	10	23.0
48	11	1.34
48	12	-3.0
48	13	-3.0
48	14	-3.0
48	15	-0.5
48	16	23.0
48	17	23.0
48	18	19.0
48	19	21.0
48	20	9.0
48	21	10.0
48	22	19.5
48	23	7.5
48	24	4.0
49	1	19.45
49	2	20.31
49	3	19.71
49	4	21.45
49	5	22.32
49	6	26.22
49	7	30.96
49	8	35.67
49	9	40.71
49	10	41.25
49	11	41.32
49	12	40.61
49	13	39.43
49	14	41.66
49	15	55.11
49	16	67.88
49	17	62.32
49	18	85.87
49	19	61.42
49	20	56.52
49	21	69.53
49	22	54.66
49	23	41.58
49	24	37.47
50	1	29.98
50	2	19.46
50	3	16.99
50	4	16.99
50	5	5.0
50	6	5.5
50	7	5.5
50	8	29.5
50	9	29.5
50	10	29.5
50	11	20.0
50	12	17.17
50	13	17.0
50	14	20.0
50	15	44.27
50	16	49.14
50	17	54.16
50	18	56.02
50	19	57.71
50	20	58.4
50	21	58.63
50	22	58.05
50	23	57.78
50	24	49.5
51	1	56.09
51	2	55.26
51	3	55.45
51	4	53.86
51	5	46.0
51	6	44.0
51	7	48.0
51	8	58.91
51	9	59.72
51	10	59.48
51	11	59.38
51	12	57.13
51	13	56.53
51	14	55.5
51	15	54.0
51	16	54.0
51	17	56.0
51	18	56.0
51	19	56.0
51	20	56.0
51	21	60.06
51	22	59.87
51	23	59.53
51	24	59.11
52	1	86.15
52	2	82.46
52	3	79.22
52	4	77.53
52	5	76.89
52	6	77.42
52	7	78.45
52	8	80.37
52	9	84.21
52	10	87.57
52	11	89.75
52	12	91.99
52	13	91.5
52	14	87.52
52	15	87.23
52	16	90.64
52	17	96.21
52	18	104.27
52	19	106.09
52	20	103.55
52	21	100.5
52	22	93.31
52	23	91.17
52	24	83.86
53	1	21.5
53	2	30.9
53	3	30.89
53	4	30.78
53	5	31.23
53	6	32.86
53	7	34.86
53	8	35.5
53	9	35.51
53	10	35.53
53	11	35.2
53	12	33.08
53	13	2.33
53	14	0.08
53	15	0.67
53	16	27.0
53	17	35.49
53	18	35.5
53	19	19.0
53	20	19.0
53	21	20.0
53	22	34.29
53	23	23.5
53	24	1.0
54	1	39.0
54	2	39.0
54	3	38.88
54	4	38.74
54	5	38.69
54	6	38.91
54	7	45.81
54	8	49.29
54	9	50.3
54	10	47.3
54	11	38.0
54	12	35.0
54	13	35.0
54	14	34.5
54	15	33.5
54	16	33.5
54	17	40.03
54	18	40.5
54	19	58.75
54	20	41.0
54	21	41.0
54	22	41.24
54	23	37.92
54	24	36.42
55	1	60.0
55	2	70.0
55	3	70.0
55	4	77.83
55	5	80.5
55	6	75.0
55	7	75.0
55	8	422.37
55	9	386.16
55	10	375.43
55	11	329.85
55	12	273.54
55	13	184.5
55	14	184.5
55	15	208.0
55	16	220.0
55	17	310.0
55	18	411.5
55	19	141.24
55	20	65.71
55	21	80.0
55	22	68.5
55	23	64.0
55	24	50.5
56	1	50.0
56	2	50.0
56	3	50.0
56	4	51.0
56	5	51.0
56	6	51.0
56	7	56.5
56	8	57.5
56	9	55.86
56	10	54.0
56	11	49.0
56	12	48.5
56	13	48.5
56	14	47.0
56	15	48.5
56	16	53.26
56	17	60.42
56	18	72.33
56	19	72.33
56	20	62.78
56	21	60.89
56	22	59.24
56	23	58.24
56	24	49.0
57	1	19.5
57	2	20.0
57	3	15.66
57	4	9.44
57	5	6.47
57	6	10.0
57	7	22.0
57	8	22.0
57	9	24.0
57	10	27.0
57	11	27.0
57	12	27.0
57	13	27.0
57	14	27.0
57	15	28.5
57	16	32.5
57	17	66.67
57	18	78.18
57	19	48.0
57	20	39.54
57	21	40.0
57	22	40.0
57	23	40.0
57	24	39.15
58	1	39.55
58	2	37.75
58	3	32.0
58	4	30.2
58	5	38.95
58	6	42.21
58	7	43.53
58	8	44.44
58	9	43.79
58	10	42.09
58	11	38.0
58	12	31.58
58	13	19.9
58	14	28.75
58	15	37.18
58	16	37.18
58	17	38.23
58	18	39.48
